Date,MMM,AOS,ADP,ALK,ALLE,AAL,AME,BA,BR,CHRW,CARR,CAT,CPRT,CSGP,CSX,CMI,DE,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FTV,GNRC,GD,GE,HON,HWM,ITW,IR,JBHT,J,JCI,LHX,LDOS,LMT,MAS,NSC,NOC,ODFL,OTIS,PCAR,PH,PAYX,PNR,PWR,RTX,RSG,RHI,ROK,ROL,LUV,SWK,TXT,TT,UNP,UAL,UPS,URI,VRSK,WAB,WM,XYL
2016-11-09,137.92059326171875,42.88669967651367,79.3034896850586,68.49691009521484,62.25846481323242,40.98218536376953,44.79840850830078,134.51918029785156,55.56425476074219,61.25972366333008,,77.864013671875,13.335000038146973,18.677000045776367,10.343247413635254,114.46852111816406,81.35057830810547,50.392391204833984,56.957740783691406,45.03573989868164,114.620849609375,45.66781234741211,18.42328453063965,165.7142333984375,43.57089614868164,39.97999954223633,140.8690948486328,163.25595092773438,94.3262939453125,16.97275161743164,104.45842742919922,,81.47725677490234,52.065250396728516,37.272125244140625,90.07723236083984,40.21320724487305,213.71078491210938,28.32878875732422,87.697509765625,218.80079650878906,50.34772872924805,,30.23168182373047,118.74852752685547,45.868045806884766,34.482566833496094,30.23057746887207,56.49287033081055,47.082698822021484,35.44475555419922,112.55284118652344,12.894967079162598,40.3443489074707,104.87684631347656,42.46249771118164,51.25247573852539,81.59867095947266,60.130001068115234,92.98404693603516,88.57029724121094,81.0135498046875,78.81527709960938,58.29179000854492,46.958152770996094
2016-11-10,141.06932067871094,43.54469299316406,79.73101043701172,70.43705749511719,64.45966339111328,40.87588882446289,45.87051010131836,136.92977905273438,54.27684783935547,62.41716766357422,,79.7850112915039,13.3149995803833,18.365999221801758,10.5416841506958,115.27146911621094,81.88320922851562,51.36794662475586,59.001747131347656,47.02646255493164,108.72749328613281,46.59849166870117,18.985408782958984,167.9094696044922,44.17399597167969,40.290000915527344,144.71044921875,167.55360412597656,95.0230712890625,17.863502502441406,106.26909637451172,,83.32212829589844,52.99448013305664,38.470890045166016,91.51026916503906,40.94564437866211,216.92327880859375,28.805051803588867,89.20647430419922,221.39242553710938,52.69779968261719,,31.46785545349121,123.25694274902344,46.54966354370117,36.2518196105957,30.890544891357422,58.433265686035156,47.20762252807617,36.80666732788086,116.01327514648438,12.861966133117676,41.55364227294922,109.3990478515625,43.650814056396484,52.26013946533203,84.67329406738281,59.939998626708984,93.48731231689453,89.20821380615234,80.80937194824219,81.23074340820312,58.80435562133789,48.88616943359375
2016-11-11,141.7168426513672,43.319358825683594,79.46056365966797,70.68131256103516,64.6462173461914,41.484683990478516,45.25788116455078,137.69932556152344,54.20532989501953,63.08594512939453,,79.40937805175781,13.517499923706055,18.614999771118164,10.556949615478516,114.58560943603516,82.24434661865234,50.88734817504883,57.807979583740234,46.81557846069336,106.66950225830078,46.681419372558594,18.71491050720215,168.0192108154297,43.52198791503906,40.0099983215332,146.4833221435547,169.20655822753906,95.07344055175781,18.260467529296875,106.83818054199219,,84.85477447509766,52.738460540771484,37.544185638427734,92.05322265625,41.490509033203125,218.5253448486328,28.640186309814453,89.57038879394531,223.4964599609375,53.43992614746094,,30.862812042236328,124.8497085571289,47.11491775512695,35.77641296386719,30.93979835510254,58.67582321166992,47.894779205322266,38.08949279785156,116.8650894165039,12.77534008026123,41.744075775146484,110.02009582519531,44.274681091308594,52.336055755615234,84.14350128173828,60.25,94.24636840820312,90.90266418457031,80.81910705566406,82.19310760498047,59.749969482421875,48.89542770385742
2016-11-14,139.96038818359375,42.86867141723633,80.16722106933594,73.1241226196289,63.97465133666992,41.938865661621094,45.79393768310547,139.0622100830078,54.14274215698242,63.025917053222656,,80.39972686767578,13.795000076293945,19.34600067138672,10.618006706237793,112.70358276367188,82.71379852294922,50.9518928527832,57.59326934814453,46.82402801513672,107.70783996582031,47.57524108886719,19.06148338317871,170.2784881591797,43.86429977416992,40.869998931884766,147.90866088867188,168.10459899902344,94.89714813232422,18.483163833618164,106.49327087402344,,86.15092468261719,55.592525482177734,37.467674255371094,93.52186584472656,42.339088439941406,225.32972717285156,28.988235473632812,92.30427551269531,226.76539611816406,55.11298751831055,,31.061010360717773,125.07469177246094,46.799049377441406,36.071285247802734,31.31410789489746,58.136817932128906,48.278499603271484,38.47610092163086,117.31761932373047,12.771217346191406,43.181884765625,106.61750793457031,44.70049285888672,51.811519622802734,86.3582534790039,62.939998626708984,93.15730285644531,94.38129425048828,80.52745056152344,83.94454193115234,59.847171783447266,49.349632263183594
2016-11-15,141.0369110107422,42.84163284301758,80.55979919433594,73.50933074951172,64.14253234863281,43.25307846069336,46.01409149169922,137.31918334960938,54.53612518310547,63.51462936401367,,80.63026428222656,13.792499542236328,19.52899932861328,10.5416841506958,115.24642181396484,82.37976837158203,51.33209228515625,56.554080963134766,47.051761627197266,110.5235595703125,47.72267532348633,19.057260513305664,169.5741729736328,44.10879898071289,41.09000015258789,146.0227508544922,169.42698669433594,94.96430206298828,19.2770938873291,107.75214385986328,,86.41582489013672,56.123512268066406,37.833255767822266,93.34386444091797,42.80357360839844,224.2251739501953,29.244686126708984,92.82797241210938,223.45132446289062,55.47101974487305,,31.62434196472168,126.00160217285156,46.283668518066406,35.4454345703125,32.5453987121582,58.0398063659668,49.00133514404297,38.344295501708984,118.43558502197266,12.87846851348877,44.03886413574219,107.3172607421875,44.69059371948242,52.398170471191406,86.080322265625,66.05999755859375,93.38006591796875,93.83308410644531,80.39134979248047,84.7625503540039,60.66907501220703,50.74928665161133
2016-11-16,140.12452697753906,42.31884765625,81.37114715576172,73.06774139404297,63.02328109741211,42.953514099121094,45.43017578125,135.77084350585938,56.11855697631836,63.60036849975586,,79.69965362548828,13.949999809265137,19.722000122070312,10.340191841125488,114.48519897460938,82.37976837158203,50.69367218017578,56.287845611572266,46.3685188293457,111.78640747070312,47.34488296508789,19.057260513305664,168.13812255859375,44.36960983276367,40.97999954223633,144.1281280517578,169.37188720703125,94.80809783935547,18.986631393432617,107.40724182128906,,86.38745880126953,55.592525482177734,37.84175491333008,93.03968811035156,42.75890350341797,222.04981994628906,28.740934371948242,91.42552947998047,221.5911407470703,55.829071044921875,,31.57721710205078,124.0128402709961,46.35016632080078,35.07834243774414,31.747522354125977,58.00726318359375,48.69792938232422,38.19492721557617,118.34687805175781,12.9568452835083,43.65798568725586,107.61466979980469,44.1855583190918,51.92195510864258,85.12493896484375,65.5,93.07479095458984,91.81967163085938,80.0121841430664,83.54998016357422,60.722076416015625,50.37852096557617
2016-11-17,140.74366760253906,42.45405197143555,82.33953857421875,74.08245086669922,63.68549728393555,44.28705978393555,46.13853454589844,134.7417449951172,58.013916015625,63.45463562011719,,79.2129898071289,14.15999984741211,19.89900016784668,10.367668151855469,114.13545989990234,82.84921264648438,50.313472747802734,55.64372253417969,46.1407585144043,113.94731140136719,47.12372970581055,19.002315521240234,169.29061889648438,44.41850280761719,41.40999984741211,143.94561767578125,169.64735412597656,95.50899505615234,18.880125045776367,106.99335479736328,,86.5199203491211,55.78215789794922,38.03730010986328,92.8518295288086,42.47306823730469,221.99075317382812,29.537771224975586,91.54979705810547,220.93191528320312,56.51261520385742,,31.430570602416992,123.37395477294922,46.483158111572266,34.87372589111328,31.767223358154297,57.866249084472656,48.78715896606445,39.49533462524414,117.07803344726562,13.014594078063965,44.457820892333984,106.73119354248047,44.136051177978516,51.5423583984375,85.81975555419922,67.86000061035156,93.63584899902344,91.92931365966797,80.69274139404297,82.95332336425781,60.775115966796875,50.06336212158203
2016-11-18,140.8984375,42.42700958251953,82.34827423095703,74.66497039794922,62.790103912353516,44.702579498291016,45.612056732177734,135.68743896484375,58.25529861450195,63.78900146484375,,78.83733367919922,14.015000343322754,19.47800064086914,10.379881858825684,113.7983627319336,83.020751953125,50.32781982421875,55.094078063964844,45.718994140625,113.71342468261719,47.4554557800293,18.9346866607666,171.31210327148438,44.52446365356445,41.34000015258789,144.80604553222656,168.98617553710938,94.65608215332031,19.2770938873291,106.88128662109375,,86.53882598876953,55.13739013671875,38.011783599853516,92.65499877929688,43.196598052978516,221.83056640625,29.73011016845703,91.82496643066406,221.65435791015625,56.12200927734375,,31.30490493774414,122.45601654052734,46.49148178100586,34.783470153808594,31.442161560058594,57.75778579711914,48.73362731933594,39.328399658203125,116.41256713867188,13.253849029541016,44.81013488769531,106.32884979248047,43.80926513671875,51.3905143737793,86.70565032958984,68.29000091552734,94.13087463378906,90.65348052978516,80.8482894897461,82.4048080444336,60.8900032043457,49.39597702026367
2016-11-21,139.7253875732422,42.94077682495117,83.39518737792969,74.01667022705078,63.359066009521484,44.52863311767578,45.57376480102539,136.30860900878906,58.72019958496094,63.763267517089844,,79.3154525756836,14.0600004196167,19.72800064086914,10.566109657287598,115.31536102294922,83.32769775390625,51.712284088134766,56.287845611572266,45.980491638183594,114.06050872802734,47.87932205200195,19.129112243652344,172.09878540039062,44.68745803833008,41.060001373291016,146.3790283203125,170.08815002441406,94.7574234008789,19.538515090942383,106.46742248535156,,86.7280502319336,54.99515914916992,38.13081359863281,92.95023345947266,44.170204162597656,222.10879516601562,29.757593154907227,92.84573364257812,222.40382385253906,56.40195083618164,,31.493427276611328,123.49092102050781,47.49727249145508,35.03620910644531,31.796768188476562,57.947601318359375,49.39398956298828,39.13508987426758,116.8650894165039,13.183722496032715,45.09579849243164,105.95272064208984,44.12614440917969,51.83913040161133,87.50471496582031,68.98999786376953,94.63417053222656,93.55400085449219,81.42188262939453,83.35750579833984,61.446746826171875,49.553550720214844
2016-11-22,140.04306030273438,43.47257995605469,84.0931167602539,76.60040283203125,63.42435836791992,44.52863311767578,45.525917053222656,138.62646484375,58.666561126708984,63.394596099853516,,79.93016052246094,13.432499885559082,19.785999298095703,10.691276550292969,117.4390869140625,83.06590270996094,51.35360336303711,56.32218551635742,45.845523834228516,112.7848129272461,48.321632385253906,19.408058166503906,172.0347137451172,45.185264587402344,41.4900016784668,147.89991760253906,171.79620361328125,95.01921844482422,19.257726669311523,107.295166015625,,86.30229187011719,56.24678039550781,38.470890045166016,93.08441925048828,44.188072204589844,223.1543731689453,29.821701049804688,92.24214172363281,224.01123046875,56.40845489501953,,31.812862396240234,124.02183532714844,47.79653549194336,34.897796630859375,31.737674713134766,57.99641799926758,49.46538543701172,39.4353141784668,116.8650894165039,13.38585090637207,44.84822463989258,105.82151794433594,44.769805908203125,52.191123962402344,87.27890014648438,69.5,94.576416015625,93.75334167480469,81.62602233886719,83.57884216308594,61.48210144042969,49.053009033203125
2016-11-23,140.32003784179688,43.77904510498047,84.31996154785156,77.94393157958984,63.14453125,44.77988052368164,45.43975830078125,138.83041381835938,58.91688537597656,63.54893112182617,,82.1158447265625,13.6274995803833,20.121999740600586,10.663801193237305,118.66110229492188,92.23824310302734,51.81987380981445,57.103729248046875,46.44443130493164,112.62535858154297,48.64413833618164,19.543302536010742,173.90066528320312,45.536163330078125,42.09000015258789,148.22149658203125,172.677734375,96.12545013427734,19.635332107543945,107.72624969482422,,87.9106674194336,58.49399948120117,38.776954650878906,93.1917724609375,44.39350891113281,222.93511962890625,29.666004180908203,92.34866333007812,223.57774353027344,57.43701934814453,,32.456966400146484,124.44476318359375,48.25371551513672,34.801517486572266,32.28929138183594,58.63093566894531,49.24229049682617,39.55893325805664,116.99820709228516,13.332223892211914,45.10531234741211,105.314208984375,45.33426284790039,52.163516998291016,88.0605697631836,69.87999725341797,95.44271850585938,97.0326156616211,81.5580062866211,83.68470001220703,61.45560836791992,48.99739456176758
2016-11-25,141.33018493652344,44.34690475463867,84.5555191040039,77.74662780761719,63.340431213378906,45.243717193603516,45.43975830078125,139.1085662841797,58.881134033203125,63.70326232910156,,81.79994201660156,13.657500267028809,20.339000701904297,10.74317455291748,119.07404327392578,93.81814575195312,51.848567962646484,57.37855529785156,46.596275329589844,112.6159896850586,48.93901443481445,19.59824562072754,175.19039916992188,45.674896240234375,42.0,149.5511932373047,173.22872924804688,96.41255950927734,19.877384185791016,108.44190979003906,,88.87567901611328,58.949127197265625,39.01502227783203,93.74641418457031,44.64362335205078,224.21678161621094,29.959083557128906,92.61495208740234,224.47174072265625,57.99687576293945,,32.467445373535156,125.11969757080078,48.19552230834961,34.9399299621582,32.38779067993164,58.99430847167969,49.64386749267578,39.965126037597656,117.938720703125,13.43947696685791,45.181488037109375,106.36383819580078,45.50260925292969,52.53620910644531,88.67724609375,70.08999633789062,95.92125701904297,97.80010986328125,81.77185821533203,83.2420425415039,61.88862228393555,49.053009033203125
2016-11-28,140.52369689941406,43.905242919921875,84.25016784667969,77.44599151611328,62.864723205566406,44.93449401855469,44.25278854370117,138.8582305908203,58.95265579223633,63.62610626220703,,81.02300262451172,13.579999923706055,19.83799934387207,10.638845443725586,116.57105255126953,91.81393432617188,51.047454833984375,56.665733337402344,45.913002014160156,111.7999267578125,48.66257095336914,19.594022750854492,173.81837463378906,45.36479568481445,41.56999969482422,150.06399536132812,172.18186950683594,96.1423568725586,19.50946044921875,107.66592407226562,,88.09986877441406,58.71207046508789,38.23283767700195,93.04862976074219,44.88479232788086,224.2251739501953,29.455341339111328,92.30427551269531,224.8148651123047,56.642826080322266,,31.943777084350586,123.0679931640625,48.203834533691406,34.33814239501953,31.78692626953125,58.815338134765625,49.849117279052734,39.267539978027344,115.79148864746094,13.455979347229004,45.24814224243164,104.64939880371094,45.25504684448242,51.57686996459961,87.97390747070312,69.25,95.45096588134766,95.87640380859375,81.81076049804688,81.69267272949219,62.06538009643555,47.866546630859375
2016-11-29,140.74366760253906,44.09451675415039,84.66020965576172,77.77482604980469,62.939361572265625,45.311370849609375,44.01347732543945,140.59201049804688,59.80198669433594,64.28628540039062,,80.28874969482422,13.635000228881836,19.500999450683594,10.678735733032227,116.48677825927734,90.59516906738281,50.361812591552734,56.41667175292969,45.887699127197266,111.9218521118164,48.97825241088867,19.86874771118164,174.08358764648438,45.111820220947266,40.790000915527344,152.20188903808594,171.0798797607422,95.71166229248047,19.04471778869629,108.30394744873047,,88.47831726074219,58.52244186401367,38.581417083740234,93.64802551269531,45.78695297241211,226.32212829589844,29.501136779785156,92.6415786743164,227.3794403076172,56.349876403808594,,32.085174560546875,123.23893737792969,49.42576599121094,33.82661819458008,31.875572204589844,59.02685546875,49.88481521606445,39.44415283203125,116.53678894042969,13.365224838256836,44.98153305053711,104.903076171875,45.53232192993164,51.80461502075195,87.86903381347656,69.72000122070312,95.93773651123047,95.98604583740234,81.54824829101562,81.29814147949219,62.2067756652832,47.588470458984375
2016-11-30,139.90457153320312,43.833126068115234,83.77032470703125,77.29566192626953,62.407711029052734,44.87651443481445,45.32488250732422,139.59068298339844,57.87980270385742,64.17481994628906,,81.58649444580078,13.680000305175781,19.111000061035156,10.988666534423828,119.48700714111328,90.45976257324219,52.404293060302734,57.120906829833984,47.60848617553711,107.35379791259766,48.96897888183594,20.033578872680664,175.3184356689453,44.87516403198242,40.97999954223633,152.39305114746094,169.48202514648438,96.21834564208984,18.667118072509766,107.9332046508789,,90.22856903076172,58.79743194580078,38.2413444519043,92.64604949951172,45.73335266113281,225.19297790527344,28.988235473632812,94.49671936035156,225.43798828125,56.83159255981445,,32.545989990234375,125.02070617675781,49.001834869384766,34.5788459777832,33.21521759033203,58.419437408447266,49.5189208984375,39.62074279785156,118.63966369628906,13.253849029541016,44.381649017333984,104.27022552490234,45.581817626953125,51.44573211669922,88.53306579589844,68.94999694824219,95.64071655273438,100.78036499023438,80.77049255371094,81.48095703125,61.79787063598633,47.81093215942383
2016-12-01,140.62960815429688,44.15762710571289,83.55221557617188,77.8499984741211,61.055267333984375,44.20973587036133,47.28722381591797,141.287353515625,57.388092041015625,64.18341064453125,,82.16703033447266,13.672499656677246,18.02899932861328,11.237218856811523,120.20335388183594,92.71674346923828,54.51171112060547,58.09998321533203,47.88685607910156,104.62425994873047,49.572509765625,20.07161521911621,175.7940673828125,44.2223014831543,41.130001068115234,153.3056182861328,172.9532928466797,95.9903335571289,18.880125045776367,108.03666687011719,,91.81800842285156,58.43710708618164,38.87898254394531,93.3438491821289,45.73335266113281,226.1693572998047,27.77924346923828,94.82514190673828,225.7279815673828,58.17264938354492,,33.01206588745117,129.1061553955078,48.77740478515625,35.39126205444336,33.579681396484375,58.289276123046875,49.501068115234375,40.212364196777344,121.72745513916016,13.352851867675781,44.81966018676758,104.43722534179688,47.41382598876953,51.48023986816406,90.33291625976562,68.47000122070312,96.06150817871094,103.94999694824219,80.07051849365234,82.7993392944336,61.59341812133789,48.02411651611328
2016-12-02,140.46670532226562,44.37395095825195,83.08983612060547,79.70086669921875,60.50497055053711,44.54795837402344,45.956661224365234,141.1575469970703,56.7801513671875,63.480342864990234,,81.22789764404297,13.59749984741211,18.323999404907227,11.194259643554688,120.4730453491211,91.63337707519531,53.68894958496094,58.194454193115234,47.53257369995117,106.95987701416016,49.423946380615234,20.215316772460938,176.35206604003906,44.45896530151367,41.15999984741211,155.27841186523438,172.677734375,94.9600830078125,19.064090728759766,107.95043182373047,,91.13681030273438,57.51734924316406,38.5304069519043,93.89850616455078,46.06385803222656,227.205078125,27.770084381103516,93.73335266113281,227.35928344726562,57.37843322753906,,33.04347229003906,127.69332885742188,48.49476623535156,35.37322235107422,33.29401779174805,58.690608978271484,49.80449676513672,40.23002624511719,121.37255096435547,13.422978401184082,45.6194953918457,103.91864776611328,47.027618408203125,51.418113708496094,89.68635559082031,69.2699966430664,95.99549102783203,104.50816345214844,79.91497039794922,83.44413757324219,62.10900115966797,48.014854431152344
2016-12-05,139.80685424804688,44.97785568237305,83.7964859008789,78.0942611694336,60.26246643066406,44.180755615234375,46.58961486816406,141.07412719726562,57.253990173339844,64.6378173828125,,80.63878631591797,13.645000457763672,18.424999237060547,11.209604263305664,120.39716339111328,91.44378662109375,53.86937713623047,58.40916442871094,48.02181625366211,107.24127197265625,50.19459533691406,20.532304763793945,177.9070587158203,43.99382019042969,41.599998474121094,155.14808654785156,171.41049194335938,95.32320404052734,19.615966796875,108.73507690429688,,92.40457916259766,56.749324798583984,37.94377517700195,94.77523803710938,46.340755462646484,226.61927795410156,28.56692123413086,94.05290222167969,224.2960662841797,57.261260986328125,,34.253150939941406,128.19729614257812,48.90208053588867,35.914833068847656,33.234920501708984,58.25673294067383,49.33152389526367,40.98058319091797,120.86680603027344,13.542603492736816,44.81966018676758,104.72727966308594,46.89887619018555,51.687294006347656,89.85236358642578,68.26000213623047,96.16876220703125,104.96666717529297,80.60523223876953,84.801025390625,61.335636138916016,47.94070816040039
2016-12-06,139.95346069335938,45.140098571777344,83.75287628173828,79.67268371582031,60.626224517822266,44.86684799194336,47.49110794067383,141.14828491210938,57.30763244628906,64.78356170654297,,81.29620361328125,13.704999923706055,18.719999313354492,11.062311172485352,120.22866821289062,92.55422973632812,53.9271354675293,58.78704071044922,47.71814727783203,106.46272277832031,50.213165283203125,20.41396141052246,176.83680725097656,44.0672721862793,42.400001525878906,154.7743682861328,171.74111938476562,95.48365783691406,19.674057006835938,109.06270599365234,,92.81139373779297,57.35616683959961,37.49317932128906,95.2583236694336,46.78736877441406,225.82974243164062,28.612714767456055,94.27481842041016,224.61326599121094,57.86668395996094,,33.73996353149414,128.27830505371094,48.76907730102539,36.18563461303711,33.451622009277344,58.26216506958008,49.72418212890625,41.87242889404297,121.02645111083984,13.666352272033691,45.49715042114258,104.27901458740234,47.19596481323242,52.39126968383789,90.12322235107422,70.97000122070312,96.15226745605469,106.82060241699219,80.73161315917969,84.25247192382812,61.78897476196289,48.357810974121094
2016-12-07,143.41567993164062,45.74401092529297,85.63101959228516,82.36915588378906,61.353736877441406,47.012115478515625,48.766605377197266,142.90985107421875,58.54138946533203,65.77811431884766,,83.09764862060547,13.982500076293945,18.868000030517578,11.393718719482422,123.43115997314453,92.86117553710938,55.356136322021484,59.173526763916016,49.143699645996094,108.7983169555664,51.32735824584961,20.781661987304688,179.75466918945312,44.263126373291016,43.4900016784668,155.06983947753906,174.1103057861328,98.38860321044922,20.216259002685547,110.3043212890625,,94.57112121582031,57.17600631713867,37.63771057128906,95.8398208618164,46.555118560791016,226.15235900878906,29.427867889404297,97.4170150756836,223.9788055419922,59.285850524902344,,35.415714263916016,130.46495056152344,50.07413864135742,36.919822692871094,34.062347412109375,59.48239517211914,50.232845306396484,42.3757438659668,123.27133178710938,13.831360816955566,47.56780242919922,105.98420715332031,47.988487243652344,54.11891555786133,92.90162658691406,72.43000030517578,97.8683853149414,108.76425170898438,80.82882690429688,83.9156723022461,62.17121887207031,48.25585174560547
2016-12-08,143.2771453857422,45.71696853637695,86.17515563964844,83.1959457397461,60.98065948486328,46.43231201171875,48.95842742919922,144.06878662109375,58.657623291015625,66.42115020751953,,82.19267272949219,13.932499885559082,19.111000061035156,11.421337127685547,121.17253875732422,93.81814575195312,55.038570404052734,59.24222946166992,48.58698654174805,110.30851745605469,52.32085037231445,20.76476287841797,180.6254425048828,43.806114196777344,42.970001220703125,150.93301391601562,173.72462463378906,97.66239166259766,20.24530601501465,109.312744140625,,95.2523193359375,57.735443115234375,37.110591888427734,94.74839782714844,46.689109802246094,220.09913635253906,29.80338478088379,97.65666961669922,215.441650390625,59.54623794555664,,35.646114349365234,127.68434143066406,50.09907913208008,36.4925537109375,34.574562072753906,58.804473876953125,50.366703033447266,43.14396286010742,122.10009002685547,14.062362670898438,47.329254150390625,106.30939483642578,47.47334289550781,54.63929748535156,92.06287384033203,72.73999786376953,98.1654052734375,107.9469223022461,80.87743377685547,81.4231948852539,62.277896881103516,48.0982780456543
2016-12-09,145.40330505371094,45.852176666259766,86.20148468017578,84.3421859741211,61.260475158691406,47.96878433227539,48.78578567504883,145.08865356445312,58.79172134399414,66.0524673461914,,81.56088256835938,13.837499618530273,19.191999435424805,11.43667984008789,119.88309478759766,93.54728698730469,55.442745208740234,59.7145881652832,48.49419403076172,109.89579010009766,51.290225982666016,20.71404457092285,180.1946258544922,44.0672721862793,42.95000076293945,152.4278564453125,175.10206604003906,98.15217590332031,21.107013702392578,109.5196762084961,,93.93726348876953,58.38020324707031,37.17860794067383,94.39055633544922,46.671241760253906,220.33682250976562,29.86749267578125,98.17150115966797,216.0851593017578,58.02291488647461,,35.44187927246094,128.24232482910156,50.007652282714844,36.2518196105957,35.04737091064453,59.54206466674805,50.4380989074707,42.79959487915039,123.83030700683594,14.000486373901367,47.51054763793945,105.91386413574219,47.938961029052734,54.43113708496094,91.7308349609375,75.16999816894531,98.67694091796875,107.64789581298828,80.62467956542969,80.27800750732422,62.24233627319336,47.71824264526367
2016-12-12,146.34019470214844,45.437564849853516,86.06108093261719,81.48599243164062,60.7381477355957,45.987796783447266,48.56521987915039,145.70985412597656,58.549110412597656,66.23253631591797,,81.17667388916016,13.942500114440918,19.201000213623047,11.359967231750488,119.93367767333984,92.46395874023438,55.3922233581543,59.99800491333008,48.15678024291992,109.77385711669922,51.884456634521484,20.667552947998047,181.14784240722656,44.059104919433594,42.61000061035156,150.993896484375,175.54286193847656,99.14862823486328,20.894004821777344,109.4937973022461,,93.79531860351562,58.38969039916992,37.101661682128906,93.95219421386719,44.92945861816406,214.88629150390625,29.675155639648438,98.25138854980469,210.32118225097656,57.74299240112305,,35.13815689086914,127.38741302490234,50.03257369995117,36.035186767578125,35.13602828979492,59.86744689941406,50.79505157470703,42.8702278137207,121.91377258300781,13.823108673095703,47.109771728515625,105.58865356445312,47.94886779785156,53.94546890258789,91.14547729492188,73.23999786376953,99.11420440673828,106.68106079101562,80.72187042236328,79.58515167236328,62.84678649902344,47.26404571533203
2016-12-13,145.6803436279297,44.98686981201172,86.3594741821289,81.61752319335938,61.345516204833984,46.2293815612793,48.219974517822266,145.2462615966797,58.68389892578125,66.06964874267578,,81.97921752929688,14.042499542236328,19.466999053955078,11.366104125976562,120.20335388183594,91.47990417480469,55.6664924621582,59.130577087402344,47.88685607910156,109.25794982910156,51.70804214477539,20.540754318237305,184.24583435058594,43.94484329223633,41.560001373291016,151.4892120361328,174.8816680908203,99.7228775024414,20.516403198242188,108.7781753540039,,93.67233276367188,57.46046447753906,37.14441680908203,94.33687591552734,45.86436080932617,213.68075561523438,29.92244529724121,97.48802185058594,209.85891723632812,57.18313217163086,,35.17481231689453,126.89251708984375,50.08244705200195,35.48154067993164,34.545005798339844,59.82405090332031,50.91106033325195,42.86140441894531,121.6209716796875,13.761234283447266,47.28153610229492,104.6833267211914,48.018211364746094,54.00790023803711,90.90081787109375,72.55000305175781,99.13896942138672,105.95344543457031,81.24687194824219,78.1031723022461,62.962371826171875,47.26404571533203
2016-12-14,143.8636932373047,44.58126449584961,85.73635864257812,81.15715026855469,61.14930725097656,46.30669021606445,47.778812408447266,143.2158203125,58.34245681762695,65.69239044189453,,80.03260803222656,14.005000114440918,19.302000045776367,11.194259643554688,117.02616119384766,90.7757339477539,54.59111022949219,58.11716842651367,47.46509552001953,108.66700744628906,51.08595657348633,20.422412872314453,181.40451049804688,44.27128219604492,40.84000015258789,150.993896484375,173.559326171875,98.38860321044922,20.090389251708984,107.0537338256836,,93.29390716552734,56.84413146972656,36.75962829589844,94.0685043334961,45.84638977050781,214.19869995117188,29.766748428344727,95.49085235595703,210.34837341308594,56.870670318603516,,34.72039794921875,126.16358947753906,50.273643493652344,34.741336822509766,34.43666076660156,59.26005554199219,50.42915725708008,42.52585220336914,120.2900619506836,13.691105842590332,47.023895263671875,103.89227294921875,47.730926513671875,53.89689636230469,89.83490753173828,72.94000244140625,96.7463150024414,104.70751953125,79.76913452148438,77.17932891845703,62.260093688964844,46.87472915649414
2016-12-15,143.39122009277344,43.815101623535156,86.67543029785156,84.67102813720703,60.64469909667969,46.673892974853516,47.82676315307617,142.56680297851562,58.701873779296875,64.08822631835938,,80.70709228515625,14.032500267028809,19.2549991607666,11.252564430236816,117.00930786132812,91.54310607910156,54.872581481933594,58.30610275268555,47.3891716003418,109.86766052246094,50.61241912841797,20.46890640258789,181.40451049804688,44.728271484375,41.59000015258789,151.32411193847656,172.23695373535156,98.24507141113281,19.906431198120117,107.83837127685547,,92.72625732421875,56.28471374511719,36.27223205566406,93.934326171875,45.99918746948242,212.79782104492188,28.88748550415039,95.96129608154297,210.2487030029297,57.150596618652344,,34.540740966796875,128.68324279785156,50.48976135253906,34.30203628540039,34.83066940307617,58.641788482666016,50.554107666015625,42.98501968383789,120.85791778564453,13.719979286193848,48.27393341064453,103.85711669921875,48.553192138671875,53.584659576416016,91.46001434326172,74.79000091552734,96.76278686523438,106.79070281982422,79.02053833007812,77.33329010009766,62.31345748901367,46.47615051269531
2016-12-16,144.55609130859375,43.72496795654297,88.50967407226562,83.36506652832031,60.009281158447266,46.02645492553711,47.165035247802734,143.24363708496094,58.836647033691406,63.053287506103516,,79.04222869873047,13.962499618530273,19.05299949645996,11.059239387512207,114.06804656982422,91.86812591552734,54.54780960083008,58.45209503173828,47.00959396362305,109.71757507324219,50.09245681762695,20.308303833007812,180.0846710205078,44.744598388671875,41.47999954223633,151.57614135742188,174.93679809570312,98.27882385253906,19.615966796875,107.70899963378906,,91.77070617675781,55.74423599243164,35.98149871826172,93.03968811035156,45.99918746948242,212.31394958496094,29.244686126708984,94.6831283569336,209.98587036132812,56.981327056884766,,34.3980827331543,128.45828247070312,50.90538787841797,34.03121566772461,35.02767562866211,58.853294372558594,50.50055694580078,42.83489990234375,119.70442962646484,13.691105842590332,47.64414978027344,102.63536834716797,48.14700698852539,53.522216796875,90.26300811767578,74.41999816894531,95.54996490478516,105.36536407470703,79.50664520263672,76.54417419433594,62.295677185058594,46.4390754699707
