Date,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,EQT,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,PXD,SLB,TRGP,VLO,WMB
2019-12-27,25.007915496826172,22.945697784423828,103.502685546875,57.281803131103516,14.209432601928711,20.736400604248047,78.77295684814453,69.70664978027344,10.175819396972656,58.197662353515625,23.304656982421875,63.088165283203125,17.072311401367188,12.941903114318848,53.14862060546875,38.40973663330078,58.57256317138672,95.27293395996094,124.51466369628906,37.26168441772461,37.468929290771484,79.42591094970703,19.10203742980957
2019-12-30,24.41431427001953,23.071725845336914,103.11550903320312,56.95563888549805,14.135167121887207,20.575214385986328,79.03331756591797,69.07785034179688,10.360835075378418,57.85625457763672,23.45746612548828,62.793888092041016,17.031814575195312,12.884298324584961,52.523643493652344,38.926204681396484,58.34819412231445,95.07481384277344,124.12797546386719,37.634300231933594,37.09064483642578,79.15321350097656,18.786235809326172
2019-12-31,24.50048065185547,23.071725845336914,103.683349609375,57.32587814331055,14.366214752197266,20.92981719970703,80.58673858642578,70.22647857666016,10.614012718200684,58.106056213378906,23.371511459350586,63.420413970947266,17.14519500732422,13.037910461425781,53.034183502197266,39.41397476196289,58.541603088378906,95.970703125,124.53935241699219,37.447998046875,37.67191696166992,79.80941772460938,19.207304000854492
2020-01-02,24.280271530151367,23.053722381591797,104.47488403320312,57.70494079589844,14.217684745788574,20.784757614135742,80.40449523925781,70.5450668334961,10.088180541992188,59.0386848449707,23.57208251953125,64.28424835205078,17.039915084838867,13.133918762207031,54.4953727722168,40.72426986694336,58.57256317138672,96.65120697021484,125.33740997314453,37.4200439453125,37.468929290771484,81.07067108154297,19.021060943603516
2020-01-03,24.596221923828125,23.08072280883789,104.11354064941406,57.91650390625,14.258943557739258,21.034595489501953,81.93187713623047,71.25775146484375,10.068706512451172,58.56403732299805,23.64849281311035,66.29668426513672,17.169498443603516,13.201126098632812,51.256099700927734,41.70937728881836,59.24562454223633,93.455322265625,126.16838073730469,37.783348083496094,38.05942916870117,77.99420166015625,19.10203742980957
2020-01-06,24.548351287841797,22.97270393371582,103.76078033447266,58.60409927368164,14.374469757080078,21.284423828125,82.35710144042969,74.15031433105469,10.185558319091797,59.01370620727539,24.250211715698242,67.26493835449219,17.234285354614258,13.402743339538574,51.24730682373047,43.086612701416016,59.500938415527344,92.86956787109375,130.08468627929688,38.02554702758789,38.62224578857422,78.00273132324219,19.353057861328125
2020-01-07,31.125852584838867,22.58562469482422,102.4358139038086,58.60409927368164,14.456985473632812,21.348901748657227,83.67620849609375,74.86296844482422,10.020018577575684,58.53074264526367,23.56253433227539,67.34088134765625,17.274782180786133,13.23952865600586,52.0571174621582,43.297035217285156,59.45451736450195,93.15383911132812,129.13026428222656,37.829925537109375,38.72373962402344,79.02537536621094,19.353057861328125
2020-01-08,31.336484909057617,22.297563552856445,101.26571655273438,57.246543884277344,13.904119491577148,20.59133529663086,80.99462127685547,73.22803497314453,8.890454292297363,57.6480712890625,22.970361709594727,65.04367065429688,17.137100219726562,12.749887466430664,51.511383056640625,43.0196647644043,58.52614212036133,89.6737060546875,125.12348937988281,36.71207046508789,36.52781677246094,79.3321762084961,19.053451538085938
2020-01-09,31.212026596069336,22.540613174438477,101.10224151611328,58.24267578125,14.242441177368164,20.833110809326172,81.70622253417969,73.99101257324219,8.773602485656738,58.08941650390625,23.104080200195312,65.5847396850586,17.452953338623047,12.91309928894043,52.277183532714844,43.39267349243164,58.49518966674805,90.98308563232422,125.24690246582031,37.13126754760742,37.23827362060547,81.11329650878906,19.16681671142578
2020-01-10,31.00139045715332,22.378583908081055,100.18163299560547,57.669673919677734,14.432229042053223,20.228670120239258,80.0660400390625,72.33090209960938,8.608062744140625,57.57313537597656,22.99901580810547,65.0341567993164,17.42055892944336,12.653878211975098,53.00777816772461,43.89957809448242,58.433292388916016,90.3370132446289,122.91853332519531,37.103328704833984,36.58318328857422,82.5705795288086,19.029159545898438
2020-01-13,30.64714241027832,21.973501205444336,100.37093353271484,57.41403579711914,14.184678077697754,20.43821144104004,78.52130889892578,71.70211029052734,8.150394439697266,58.12271499633789,22.683835983276367,65.7840805053711,17.452953338623047,12.663477897644043,52.47963333129883,44.540367126464844,58.98258972167969,90.70741271972656,120.76293182373047,36.544395446777344,37.05373764038086,82.025146484375,19.255887985229492
2020-01-14,32.159873962402344,21.622425079345703,100.06118774414062,57.42284393310547,14.44873332977295,21.139360427856445,79.1982192993164,72.3812255859375,8.384096145629883,57.623085021972656,22.865306854248047,66.50552368164062,17.38006591796875,12.749887466430664,52.67328643798828,45.181175231933594,58.773704528808594,91.63775634765625,120.76293182373047,36.823856353759766,37.72726821899414,81.30078887939453,19.304475784301758
2020-01-15,32.11199951171875,20.99229621887207,99.91492462158203,57.2994384765625,14.308453559875488,21.14742088317871,79.2416000366211,72.72498321533203,8.238031387329102,57.531490325927734,22.511911392211914,66.52450561523438,17.339569091796875,12.711484909057617,51.168087005615234,45.20029830932617,58.72727584838867,90.35423278808594,119.62751770019531,35.706016540527344,37.67191696166992,78.62484741210938,19.28018569946289
2020-01-16,31.690736770629883,21.163331985473633,100.56880187988281,57.361148834228516,14.333209037780762,21.30860710144043,78.74693298339844,73.20281219482422,8.325672149658203,57.30665969848633,22.74114227294922,66.74282836914062,17.30717658996582,12.80749225616455,50.63993835449219,44.63601303100586,59.400352478027344,89.40666961669922,120.93570709228516,36.12519454956055,38.06865310668945,78.38622283935547,19.466426849365234
2020-01-17,31.279041290283203,21.25335121154785,99.44172668457031,57.361148834228516,13.871113777160645,20.833110809326172,77.70552825927734,71.76433563232422,8.023804664611816,57.09016036987305,22.8844051361084,66.35364532470703,17.2990779876709,12.682682037353516,50.07659149169922,43.8326301574707,59.70207977294922,88.99319458007812,122.41664123535156,35.74326705932617,38.087100982666016,77.7385482788086,19.32067108154297
2020-01-21,30.62297248840332,20.4611873626709,97.4886703491211,56.4443473815918,12.806644439697266,20.140016555786133,76.64678192138672,70.69595336914062,7.47849702835083,56.27412033081055,22.702932357788086,65.0151596069336,16.950828552246094,12.337052345275879,49.45162582397461,42.388431549072266,58.72727584838867,88.15760803222656,121.23190307617188,34.42048263549805,37.109092712402344,76.91189575195312,18.632381439208984
2020-01-22,29.78359603881836,20.41617774963379,97.13592529296875,55.545188903808594,12.732378005981445,19.58392906188965,74.1474380493164,69.89680480957031,7.205843925476074,55.949363708496094,22.855754852294922,63.790626525878906,16.975122451782227,11.953019142150879,49.26677703857422,41.40332794189453,58.487457275390625,87.74412536621094,118.99401092529297,34.16896057128906,36.30638885498047,76.3750228881836,18.33277130126953
2020-01-23,29.204710006713867,20.668228149414062,97.3079833984375,55.65979766845703,12.649321556091309,19.664522171020508,73.5052261352539,68.8368911743164,6.93319034576416,55.599613189697266,22.52146339416504,63.15462875366211,17.623029708862305,11.732200622558594,48.703426361083984,40.66688537597656,59.021270751953125,87.93364715576172,115.5384750366211,33.93607711791992,36.3248405456543,76.28125,18.17082405090332
2020-01-24,28.924917221069336,20.57821273803711,96.23253631591797,55.201393127441406,12.159296989440918,19.301856994628906,71.89107513427734,67.17125701904297,6.475522041320801,55.22490692138672,22.063011169433594,61.14216995239258,17.461055755615234,11.453776359558105,47.964027404785156,40.37995910644531,58.61789321899414,86.41755676269531,116.85487365722656,33.32126235961914,35.688209533691406,76.06822204589844,17.968385696411133
2020-01-27,27.83468246459961,19.849061965942383,94.97639465332031,53.80857849121094,11.976574897766113,18.22998046875,68.87970733642578,64.470947265625,6.417096138000488,53.90924072265625,20.678104400634766,58.99683380126953,17.24238395690918,11.223358154296875,46.388404846191406,39.44266891479492,57.95997619628906,83.48871612548828,111.3918228149414,31.635164260864258,34.645606994628906,72.48041534423828,17.498727798461914
2020-01-28,27.718904495239258,19.714033126831055,95.6044692993164,53.9319953918457,12.217434883117676,18.310569763183594,68.66275024414062,64.81584930419922,6.504734992980957,53.83428192138672,21.08880043029785,58.968353271484375,17.38006591796875,11.300165176391602,46.590858459472656,39.40440368652344,58.78239822387695,83.29059600830078,115.98275756835938,31.635164260864258,35.300697326660156,73.24740600585938,17.523019790649414
2020-01-29,27.101428985595703,19.33595848083496,94.95918273925781,53.323734283447266,11.893518447875977,17.88343048095703,67.3176040649414,63.20914077758789,5.930214881896973,53.38462829589844,20.65900421142578,54.88651657104492,17.161399841308594,11.280961990356445,47.171817779541016,38.70622634887695,58.69622039794922,82.52392578125,114.29610443115234,31.420915603637695,35.106937408447266,73.68202209472656,17.134342193603516
2020-01-30,27.188262939453125,20.119117736816406,95.84537506103516,53.67634582519531,11.885214805603027,18.125207901000977,66.3803482055664,63.781150817871094,6.027591705322266,53.950870513916016,20.964635848999023,55.58897399902344,17.347671508789062,11.386569023132324,47.84078598022461,38.82099151611328,59.1113395690918,83.04939270019531,113.15251159667969,31.70969581604004,34.993499755859375,75.15635681152344,17.22341537475586
2020-01-31,26.47430419921875,19.656299591064453,92.18017578125,52.38931655883789,11.702492713928223,17.504650115966797,64.56657409667969,61.33320236206055,5.891263961791992,51.72755432128906,20.830921173095703,53.699928283691406,17.101837158203125,10.916130065917969,47.97283172607422,37.988914489746094,58.64140701293945,78.70785522460938,111.07096099853516,31.215978622436523,34.50196838378906,71.84978485107422,16.75375747680664
2020-02-03,26.59008026123047,19.520172119140625,91.44026947021484,52.168941497802734,11.760631561279297,17.06945037841797,63.42104721069336,60.0377311706543,5.745199680328369,50.57010269165039,20.534839630126953,53.567039489746094,17.052671432495117,11.012139320373535,45.82505416870117,38.33321762084961,58.304595947265625,76.64043426513672,109.07168579101562,31.169401168823242,34.55868911743164,68.38980102539062,17.10194969177246
2020-02-04,27.14966583251953,19.33867645263672,91.9306869506836,49.797630310058594,11.968268394470215,17.617477416992188,63.54254913330078,61.93048095703125,5.569921970367432,49.93723678588867,20.697206497192383,54.74412536621094,17.20836639404297,11.300165176391602,46.99576950073242,38.734920501708984,58.672733306884766,76.42509460449219,111.81141662597656,31.737648010253906,35.52285385131836,69.23348999023438,17.393461227416992
2020-02-05,27.882923126220703,19.82872200012207,94.88174438476562,51.816314697265625,12.350322723388672,18.866661071777344,67.17008209228516,64.81584930419922,5.842576026916504,52.235496520996094,21.566356658935547,56.30092239379883,17.446002960205078,11.67459487915039,48.888275146484375,40.28432083129883,59.58128356933594,79.8018569946289,116.98652648925781,32.669185638427734,36.25069808959961,71.39810943603516,17.531116485595703
2020-02-06,27.9215145111084,20.173566818237305,94.20206451416016,51.49015426635742,12.267268180847168,18.641000747680664,66.15472412109375,63.82320785522461,5.297268867492676,51.52770233154297,21.260719299316406,54.13660430908203,17.478782653808594,11.44417667388916,48.817848205566406,40.28432083129883,59.40897750854492,77.71723175048828,115.54670715332031,32.14751434326172,35.83478927612305,70.96348571777344,17.36107063293457
2020-02-07,27.1207275390625,20.373220443725586,93.72885131835938,51.119911193847656,12.159296989440918,18.512054443359375,64.427734375,62.544559478759766,5.160942554473877,51.18629837036133,20.821372985839844,52.63676071166992,17.306699752807617,11.213757514953613,48.14007568359375,40.06433868408203,59.025184631347656,77.8119888305664,113.39110565185547,32.06367111206055,35.23927688598633,71.61967468261719,17.053363800048828
2020-02-10,26.98564910888672,20.100971221923828,94.46016693115234,51.01413345336914,12.1676025390625,18.165510177612305,62.4837760925293,61.99775695800781,4.975927352905273,50.645713806152344,20.439327239990234,52.1621208190918,17.47058868408203,10.925731658935547,48.47455596923828,38.734920501708984,59.18968200683594,77.75167083740234,112.51074981689453,31.99846649169922,33.424381256103516,71.90090942382812,17.35297393798828
2020-02-11,27.178613662719727,20.09189224243164,95.68189239501953,51.754608154296875,12.258962631225586,18.29445457458496,62.92638397216797,62.91469192504883,4.995403289794922,51.127166748046875,20.754512786865234,53.31072998046875,17.585309982299805,11.108148574829102,49.96216583251953,39.3757209777832,59.47945785522461,77.76029205322266,112.00066375732422,32.414405822753906,34.24675369262695,72.6338119506836,17.38536262512207
2020-02-12,27.477699279785156,20.110042572021484,96.39601135253906,52.68021774291992,12.425074577331543,18.745769500732422,64.52318572998047,63.41102600097656,5.141467094421387,51.75221252441406,21.346677780151367,55.7883186340332,17.872116088867188,11.146549224853516,51.87227249145508,40.6381950378418,59.847591400146484,78.50973510742188,113.21832275390625,33.132835388183594,34.86116409301758,73.3235855102539,17.45013999938965
2020-02-13,26.93741226196289,20.037446975708008,96.06907653808594,52.21858215332031,12.516434669494629,18.778005599975586,64.6880874633789,63.66338348388672,5.298159122467041,51.46503448486328,21.193862915039062,56.9464225769043,17.9786434173584,10.666508674621582,52.37400817871094,40.207801818847656,59.69877624511719,77.82060241699219,115.21760559082031,32.773616790771484,34.51142120361328,72.1681900024414,17.50682830810547
2020-02-14,26.397117614746094,19.946693420410156,95.816650390625,52.0410270690918,12.292184829711914,18.391164779663086,65.06124877929688,63.0240592956543,5.18064022064209,51.2285270690918,21.12700653076172,57.27866744995117,18.027809143066406,10.21527099609375,51.34413528442383,39.786983489990234,60.294036865234375,77.84669494628906,114.5511703491211,32.53728485107422,34.87062454223633,71.25423431396484,17.442047119140625
2020-02-18,27.1207275390625,18.975679397583008,95.95590209960938,51.756935119628906,12.7074613571167,17.859254837036133,64.70542907714844,62.69597625732422,5.562577247619629,50.57814025878906,20.878677368164062,58.0380744934082,18.036006927490234,9.935532569885254,50.206111907958984,39.748722076416016,60.26271057128906,76.56765747070312,111.53168487548828,31.809404373168945,34.84226608276367,71.15078735351562,17.40155792236328
2020-02-19,27.468055725097656,18.884929656982422,96.39112091064453,52.60919952392578,12.956625938415527,18.310569763183594,68.8102798461914,65.00933837890625,5.78782320022583,50.96668243408203,21.27982521057129,60.344791412353516,18.15892219543457,10.099518775939941,51.2907829284668,40.657318115234375,60.11389923095703,76.88089752197266,116.1473159790039,32.414405822753906,34.927337646484375,71.76294708251953,17.45013999938965
2020-02-20,27.57418441772461,18.74880599975586,95.58161163330078,52.2718505859375,12.748987197875977,17.8511962890625,68.10733795166016,63.92414855957031,5.885756015777588,50.56124496459961,20.964635848999023,61.43644714355469,18.22447967529297,9.88730239868164,53.57570266723633,41.09727096557617,60.71699523925781,78.47315216064453,117.26625061035156,31.979564666748047,37.290489196777344,72.57344818115234,17.85502052307129
