Date,ACN,ADBE,AKAM,AMD,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CDAY,CSCO,CTSH,GLW,DXC,ENPH,EPAM,FFIV,FSLR,FTNT,IT,GEN,HPE,PAYC
2021-04-22,283.44464111328125,507.2900085449219,106.36000061035156,79.05999755859375,66.2250747680664,149.92742919921875,364.80999755859375,130.3707275390625,129.5607452392578,78.2074966430664,288.0,428.4768371582031,140.05999755859375,176.9742431640625,93.55000305175781,48.86381149291992,76.76716613769531,43.095680236816406,31.290000915527344,160.8800048828125,448.5199890136719,208.4600067138672,87.1500015258789,40.231998443603516,195.60000610351562,21.126346588134766,15.004651069641113,390.0199890136719
2021-04-23,284.98809814453125,515.8400268554688,107.01000213623047,82.76000213623047,67.40066528320312,153.44960021972656,371.7300109863281,132.72238159179688,132.6190643310547,79.66000366210938,295.2699890136719,438.85186767578125,142.0800018310547,178.67677307128906,94.22000122070312,49.2528190612793,76.42723083496094,43.719573974609375,31.8700008392334,166.97000122070312,458.1499938964844,209.63999938964844,88.55999755859375,40.35200119018555,199.4199981689453,21.36642074584961,15.39852237701416,399.5899963378906
2021-04-26,282.8194885253906,515.7000122070312,109.75,85.41000366210938,67.57701110839844,155.01283264160156,376.8800048828125,133.1176300048828,135.01853942871094,80.26750183105469,299.3399963378906,444.2371826171875,144.22999572753906,179.16598510742188,94.62999725341797,48.996639251708984,77.27220153808594,43.549415588378906,31.649999618530273,172.64999389648438,458.8299865722656,210.74000549316406,89.79000091552734,40.779998779296875,197.6300048828125,21.712121963500977,15.220341682434082,400.9599914550781
2021-04-27,283.5325927734375,517.3200073242188,111.62000274658203,85.20999908447266,66.87165832519531,153.96099853515625,373.510009765625,132.79156494140625,134.50718688964844,79.75499725341797,297.8699951171875,439.0590515136719,132.75,179.5377960205078,96.1500015258789,48.74046325683594,77.64128112792969,42.07476806640625,31.899999618530273,171.10000610351562,458.8399963378906,205.33999633789062,89.69000244140625,40.25,198.1300048828125,21.58728790283203,15.192211151123047,400.239990234375
2021-04-28,283.5521240234375,515.47998046875,108.9800033569336,84.0199966430664,66.14668273925781,150.59326171875,375.3999938964844,131.99119567871094,133.435302734375,80.19000244140625,299.2300109863281,432.3274841308594,133.27000427246094,178.1092529296875,98.2300033569336,48.493770599365234,77.87437438964844,41.9329719543457,31.8799991607666,146.91000366210938,459.7300109863281,186.6999969482422,88.69999694824219,39.60200119018555,197.47000122070312,21.260787963867188,15.1453218460083,401.1000061035156
2021-04-29,285.76959228515625,516.0900268554688,110.0,83.91000366210938,67.24392700195312,152.47496032714844,371.79998779296875,131.89239501953125,133.14024353027344,80.62750244140625,296.2799987792969,439.0025634765625,133.4600067138672,178.56912231445312,97.13999938964844,48.82585144042969,79.02046203613281,42.67975997924805,33.43000030517578,143.39999389648438,459.0,190.55999755859375,87.29000091552734,39.09400177001953,198.0,21.126346588134766,15.351634979248047,394.239990234375
2021-04-30,283.2590637207031,508.3399963378906,108.69999694824219,81.62000274658203,65.97036743164062,147.7948455810547,365.6600036621094,129.8964080810547,130.5048065185547,78.7925033569336,291.9100036621094,429.5030212402344,131.77000427246094,174.4889373779297,94.4800033569336,48.30400848388672,78.08805847167969,41.79118347167969,32.90999984741211,139.25,457.75,186.75999450683594,76.52999877929688,40.84600067138672,195.8800048828125,20.751834869384766,15.023407936096191,384.4100036621094
2021-05-03,285.4081726074219,503.4599914550781,107.0199966430664,78.55000305175781,64.90252685546875,146.01931762695312,361.54998779296875,130.96353149414062,130.64247131347656,78.67749786376953,287.5,423.79766845703125,129.6199951171875,175.3402099609375,93.06999969482422,48.550697326660156,79.83628845214844,42.348907470703125,33.66999816894531,136.41000366210938,459.5799865722656,183.6999969482422,75.7699966430664,40.63600158691406,197.41000366210938,20.76144027709961,15.023407936096191,378.8999938964844
2021-05-04,284.85137939453125,490.70001220703125,105.19000244140625,78.61000061035156,64.7261962890625,146.58865356445312,350.6000061035156,126.329345703125,126.58110809326172,76.38500213623047,279.7300109863281,418.5253601074219,126.3499984741211,172.5026397705078,89.7699966430664,48.11424255371094,78.91360473632812,42.5190544128418,32.70000076293945,127.83000183105469,458.5199890136719,181.22999572753906,73.81999969482422,41.35599899291992,225.49000549316406,20.607789993286133,14.882739067077637,354.29998779296875
2021-05-05,282.8194885253906,486.69000244140625,108.51000213623047,77.83000183105469,65.539306640625,148.53787231445312,355.489990234375,126.57637023925781,128.125,79.18499755859375,281.0799865722656,417.8569030761719,126.88999938964844,167.70819091796875,89.0999984741211,48.51274871826172,79.1175765991211,42.9255256652832,33.7400016784668,126.87999725341797,461.2799987792969,180.7100067138672,74.38999938964844,41.875999450683594,230.94000244140625,20.396528244018555,14.967140197753906,341.0899963378906
2021-05-06,284.4215087890625,483.6099853515625,110.18000030517578,77.88999938964844,65.58828735351562,149.9757080078125,332.6600036621094,128.19688415527344,129.54110717773438,81.81500244140625,284.3500061035156,422.32891845703125,126.9000015258789,168.8823699951172,88.80999755859375,49.75569152832031,72.95989990234375,43.17130661010742,33.79999923706055,121.94000244140625,458.3800048828125,182.08999633789062,73.62999725341797,41.301998138427734,231.42999267578125,19.993207931518555,15.351634979248047,327.1499938964844
2021-05-07,284.782958984375,488.7300109863281,110.80999755859375,78.80999755859375,66.72470092773438,151.75120544433594,332.3800048828125,128.8798370361328,130.7407989501953,82.12999725341797,285.760009765625,426.0948486328125,129.0500030517578,171.1034698486328,87.4000015258789,50.69501495361328,72.66851806640625,43.483245849609375,34.5,122.95999908447266,460.20001220703125,184.27999877929688,74.62000274658203,42.354000091552734,234.0,20.262088775634766,15.454792022705078,327.5799865722656
2021-05-10,283.88421630859375,479.3800048828125,111.2300033569336,75.98999786376953,65.696044921875,145.50787353515625,323.1700134277344,125.55414581298828,122.6180648803711,81.55000305175781,276.04998779296875,410.5792541503906,124.13999938964844,167.72776794433594,83.93000030517578,50.43883514404297,71.88180541992188,42.764835357666016,34.52000045776367,118.12000274658203,460.010009765625,182.72000122070312,72.19000244140625,40.858001708984375,231.16000366210938,20.242877960205078,15.389145851135254,317.20001220703125
2021-05-11,281.28582763671875,485.19000244140625,111.16999816894531,76.83000183105469,64.96131134033203,145.55612182617188,320.8699951171875,124.6237564086914,121.49700927734375,81.68499755859375,277.4200134277344,414.3169860839844,125.83000183105469,164.0291748046875,86.80999755859375,50.125728607177734,70.55120849609375,42.6702995300293,34.029998779296875,121.41999816894531,454.0899963378906,182.60000610351562,71.88999938964844,41.301998138427734,225.30999755859375,22.422739028930664,15.164077758789062,321.2900085449219
2021-05-12,272.9239196777344,472.0899963378906,111.30000305175781,74.63999938964844,62.864830017089844,140.9339141845703,320.55999755859375,121.51582336425781,112.9710693359375,78.94249725341797,269.5400085449219,397.6622009277344,121.77999877929688,159.9588165283203,83.9000015258789,48.95868682861328,68.69613647460938,40.50558853149414,33.84000015258789,117.16999816894531,441.1600036621094,174.9600067138672,69.7300033569336,39.40599822998047,223.00999450683594,24.036022186279297,14.704559326171875,305.489990234375
2021-05-13,278.7166442871094,474.1600036621094,111.04000091552734,73.08999633789062,63.971858978271484,141.49362182617188,317.6700134277344,123.69335174560547,117.92732238769531,79.47000122070312,269.7200012207031,405.4011535644531,122.06999969482422,164.90000915527344,85.0999984741211,49.80313491821289,69.2400131225586,41.14838790893555,35.5099983215332,114.61000061035156,446.8900146484375,179.32000732421875,69.56999969482422,39.678001403808594,229.60000610351562,24.362518310546875,15.070296287536621,308.92999267578125
2021-05-14,281.5300598144531,486.55999755859375,113.16000366210938,74.58999633789062,65.01029205322266,144.3692169189453,326.4700012207031,126.14801025390625,122.75575256347656,81.59500122070312,277.6300048828125,415.7762145996094,124.27999877929688,165.8002166748047,88.30999755859375,50.1921501159668,68.96807098388672,41.85735321044922,36.86000061035156,119.77999877929688,451.55999755859375,181.27000427246094,72.58000183105469,41.172000885009766,231.10000610351562,25.05392837524414,15.248476028442383,326.30999755859375
2021-05-17,280.3578186035156,482.739990234375,113.48999786376953,74.6500015258789,65.14744567871094,142.912109375,321.2300109863281,124.98006439208984,121.51667785644531,81.44750213623047,274.7799987792969,414.194580078125,121.83999633789062,165.49688720703125,87.83999633789062,50.230098724365234,68.60870361328125,41.772281646728516,36.7599983215332,118.41999816894531,447.739990234375,180.64999389648438,71.55000305175781,40.86800003051758,228.6999969482422,25.07313346862793,15.511059761047363,322.20001220703125
2021-05-18,276.460205078125,480.6199951171875,112.73999786376953,74.44000244140625,64.36372375488281,140.7794952392578,321.17999267578125,123.57456970214844,119.78591918945312,81.41999816894531,272.75,408.3573303222656,121.13999938964844,164.25424194335938,88.19999694824219,50.220611572265625,68.9292221069336,41.0066032409668,36.7599983215332,122.51000213623047,446.4800109863281,180.63999938964844,72.38999938964844,40.849998474121094,225.5399932861328,25.43804168701172,15.314122200012207,321.95001220703125
2021-05-19,274.4673767089844,480.4700012207031,112.94000244140625,76.2300033569336,64.59884643554688,147.7562713623047,326.489990234375,123.41620635986328,122.72624206542969,80.89250183105469,273.9700012207031,415.870361328125,122.31999969482422,164.41079711914062,87.08999633789062,49.78415298461914,68.93897247314453,40.826988220214844,36.93000030517578,130.6699981689453,451.239990234375,180.55999755859375,74.23999786376953,41.52000045776367,227.1300048828125,25.33241081237793,15.117186546325684,319.95001220703125
2021-05-20,277.37841796875,491.6700134277344,113.47000122070312,78.05999755859375,65.23561096191406,153.88381958007812,333.7200012207031,126.00944519042969,128.1446990966797,83.98249816894531,281.1600036621094,428.37322998046875,125.25,164.44012451171875,89.13999938964844,50.14470672607422,69.48471069335938,41.30908203125,36.83000183105469,141.82000732421875,472.260009765625,185.05999755859375,76.63999938964844,42.4640007019043,231.8699951171875,25.620498657226562,15.107810020446777,331.82000732421875
2021-05-21,276.82159423828125,488.07000732421875,113.52999877929688,77.16999816894531,65.00048828125,153.77767944335938,330.260009765625,124.14863586425781,126.5221176147461,83.03250122070312,281.67999267578125,424.833251953125,123.45999908447266,164.44993591308594,87.83000183105469,49.7462043762207,69.42623138427734,41.14838790893555,37.279998779296875,142.27999877929688,477.2200012207031,183.89999389648438,75.93000030517578,42.16600036621094,231.9499969482422,25.65890884399414,15.220341682434082,330.239990234375
2021-05-24,278.2575378417969,497.8299865722656,114.37000274658203,77.44000244140625,65.70585632324219,156.81732177734375,338.7699890136719,125.80158996582031,132.34371948242188,84.11499786376953,287.4800109863281,432.3179931640625,126.33000183105469,165.3228302001953,89.30000305175781,50.657066345214844,69.28978729248047,41.60212326049805,37.33000183105469,140.8699951171875,484.4200134277344,185.52000427246094,75.37999725341797,42.61399841308594,232.7100067138672,26.40793228149414,15.342255592346191,336.44000244140625
